[2025-08-23 17:21:32,075] INFO: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-27 15:39:46,066] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-e64b11d1-8aa7-4200-9951-63e5784a578b', 'object': 'chat.completion', 'created': 1756298387, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': 'Based on the provided portfolio context, it appears that Kidus Shimelis has experience in:\n\n1. Building real-world applications as a backend-focused full-stack developer and bot developer.\n2. Developing AI-powered applications, such as the KipaSum summarizer app, which integrates a Django backend with a React frontend.\n3. Designing and developing backend systems for book sales, inventory, and user interactions in an online bookstore (Yeneta Book Store API).\n4. Creating a system for processing and understanding the Amharic language (Amharic NLP System).\n5. Building and deploying Telegram bots for school automation and personal productivity.\n6. Developing a professional portfolio website for the School of Information Science at Addis Ababa University.\n7. Currently working as an intern at Zergaw Cloud, focusing on practical applications of data science and AI.\n\nAdditionally, Kidus has experience in leadership and volunteering roles, such as:\n\n1. Volunteer Teacher at Butajira Preparatory School, where he introduced over 40 college women to Python programming and career-building strategies.\n2. Technical Mentor at GDG AAU, where he guided students in software development and best practices.\n\nOverall, Kidus has a strong foundation in computer science and practical experience in building real-world applications, with a focus on artificial intelligence, machine learning, and natural language processing.'}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.16722764, 'prompt_tokens': 2443, 'prompt_time': 0.183820894, 'completion_tokens': 272, 'completion_time': 0.699540754, 'total_tokens': 2715, 'total_time': 0.883361648}, 'usage_breakdown': None, 'system_fingerprint': 'fp_de9fa14705', 'x_groq': {'id': 'req_01k3nrn6r8ftxrtk47vm60bhs5'}, 'service_tier': 'on_demand'} (views.py:86)
[2025-08-27 15:39:46,066] INFO [assistant.views]: Groq API response received successfully (views.py:103)
[2025-08-27 15:39:46,066] INFO [assistant.views]: Query processed successfully (views.py:112)
[2025-08-27 15:39:46,066] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 7098 (basehttp.py:213)
[2025-08-27 15:40:08,657] INFO [assistant.views]: Processing query request (views.py:23)
[2025-08-27 15:40:08,657] DEBUG [assistant.views]: Received query: your work experiance (views.py:33)
[2025-08-27 15:40:08,657] INFO [assistant.views]: Loading SentenceTransformer model: all-MiniLM-L6-v2 (views.py:37)
[2025-08-27 15:40:12,614] DEBUG [assistant.views]: Query embedding generated successfully (views.py:40)
[2025-08-27 15:40:12,615] INFO [assistant.views]: Connecting to ChromaDB at C:/Users/HP/Desktop/rag-based-assistant/backend/rag/chroma_data (views.py:50)
[2025-08-27 15:40:12,653] INFO [assistant.views]: Retrieved vector IDs: ['item_8', 'item_9'] (views.py:55)
[2025-08-27 15:40:12,714] INFO [assistant.views]: Sending request to Groq API with key: gsk_...Z5Yj (views.py:68)
[2025-08-27 15:40:13,483] DEBUG [assistant.views]: Groq API response: {'id': 'chatcmpl-527ee84c-5647-4f74-9019-5a8633b89708', 'object': 'chat.completion', 'created': 1756298414, 'model': 'llama3-70b-8192', 'choices': [{'index': 0, 'message': {'role': 'assistant', 'content': 'Kidus Shimelis has no formal work experience, but has various projects and internships that demonstrate his skills and expertise as a backend-focused full-stack developer and bot developer.'}, 'logprobs': None, 'finish_reason': 'stop'}], 'usage': {'queue_time': 0.166948561, 'prompt_tokens': 2441, 'prompt_time': 0.185814173, 'completion_tokens': 36, 'completion_time': 0.18124569, 'total_tokens': 2477, 'total_time': 0.367059863}, 'usage_breakdown': None, 'system_fingerprint': 'fp_de9fa14705', 'x_groq': {'id': 'req_01k3nrp29qf2s8tx2h2gcektyf'}, 'service_tier': 'on_demand'} (views.py:86)
[2025-08-27 15:40:13,483] INFO [assistant.views]: Groq API response received successfully (views.py:103)
[2025-08-27 15:40:13,483] INFO [assistant.views]: Query processed successfully (views.py:112)
[2025-08-27 15:40:13,483] INFO [django.server]: "POST /api/query/ HTTP/1.1" 200 5855 (basehttp.py:213)
[2025-08-27 15:41:18,014] INFO [django.server]: "GET /admin/assistant/portfolioitem/9/change/ HTTP/1.1" 200 16268 (basehttp.py:213)
[2025-08-27 15:41:18,765] INFO [django.server]: "GET /admin/assistant/portfolioitem/ HTTP/1.1" 200 15362 (basehttp.py:213)
[2025-08-27 15:41:19,564] INFO [django.server]: "GET /admin/ HTTP/1.1" 200 11021 (basehttp.py:213)
[2025-08-27 15:41:27,436] INFO [django.server]: "GET /api/upload-pdf HTTP/1.1" 301 0 (basehttp.py:213)
[2025-08-27 15:41:31,683] WARNING [django.request]: Method Not Allowed: /api/upload-pdf/ (log.py:253)
[2025-08-27 15:41:31,683] WARNING [django.server]: "GET /api/upload-pdf/ HTTP/1.1" 405 10396 (basehttp.py:213)
[2025-08-27 15:41:32,065] INFO [django.server]: "GET /static/rest_framework/css/bootstrap-tweaks.css HTTP/1.1" 200 3426 (basehttp.py:213)
[2025-08-27 15:41:32,083] INFO [django.server]: "GET /static/rest_framework/css/default.css HTTP/1.1" 200 1152 (basehttp.py:213)
[2025-08-27 15:41:32,103] INFO [django.server]: "GET /static/rest_framework/css/prettify.css HTTP/1.1" 200 817 (basehttp.py:213)
[2025-08-27 15:41:32,130] INFO [django.server]: "GET /static/rest_framework/css/bootstrap.min.css HTTP/1.1" 200 121457 (basehttp.py:213)
[2025-08-27 15:41:32,611] INFO [django.server]: "GET /static/rest_framework/js/default.js HTTP/1.1" 200 1268 (basehttp.py:213)
[2025-08-27 15:41:32,611] INFO [django.server]: "GET /static/rest_framework/js/prettify-min.js HTTP/1.1" 200 13632 (basehttp.py:213)
[2025-08-27 15:41:32,611] INFO [django.server]: "GET /static/rest_framework/js/csrf.js HTTP/1.1" 200 1793 (basehttp.py:213)
[2025-08-27 15:41:32,615] INFO [django.server]: "GET /static/rest_framework/js/bootstrap.min.js HTTP/1.1" 200 39680 (basehttp.py:213)
[2025-08-27 15:41:32,615] INFO [django.server]: "GET /static/rest_framework/js/ajax-form.js HTTP/1.1" 200 3796 (basehttp.py:213)
[2025-08-27 15:41:32,615] INFO [django.server]: "GET /static/rest_framework/js/jquery-3.7.1.min.js HTTP/1.1" 200 87533 (basehttp.py:213)
[2025-08-27 15:41:32,658] INFO [django.server]: "GET /static/rest_framework/js/load-ajax-form.js HTTP/1.1" 200 59 (basehttp.py:213)
[2025-08-27 15:41:32,883] INFO [django.server]: "GET /static/rest_framework/img/grid.png HTTP/1.1" 200 1458 (basehttp.py:213)
[2025-08-27 15:42:23,924] INFO [assistant.views]: Processing PDF upload request (views.py:135)
[2025-08-27 15:42:23,932] WARNING [django.request]: Unsupported Media Type: /api/upload-pdf/ (log.py:253)
[2025-08-27 15:42:23,932] WARNING [django.server]: "POST /api/upload-pdf/ HTTP/1.1" 415 68 (basehttp.py:213)
[2025-08-27 15:43:31,904] INFO [django.server]: "GET /admin/ HTTP/1.1" 200 11021 (basehttp.py:213)
[2025-08-27 15:43:34,147] INFO [django.server]: "GET /admin/assistant/portfolioitem/ HTTP/1.1" 200 15362 (basehttp.py:213)
[2025-08-27 15:43:34,215] INFO [django.server]: "GET /admin/jsi18n/ HTTP/1.1" 200 3342 (basehttp.py:213)
[2025-08-27 15:43:44,292] INFO [django.server]: "GET /admin/assistant/portfolioitem/?created_at__gte=2025-08-20+00%3A00%3A00%2B00%3A00&created_at__lt=2025-08-28+00%3A00%3A00%2B00%3A00 HTTP/1.1" 200 17692 (basehttp.py:213)
[2025-08-27 15:43:44,344] INFO [django.server]: "GET /admin/jsi18n/ HTTP/1.1" 200 3342 (basehttp.py:213)
[2025-08-27 16:11:42,107] INFO [django.utils.autoreload]: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\assistant\views.py changed, reloading. (autoreload.py:265)
[2025-08-27 16:17:27,543] INFO [django.utils.autoreload]: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-27 16:18:17,314] INFO [assistant.views]: Processing PDF upload request (views.py:135)
[2025-08-27 16:18:17,315] ERROR [assistant.views]: Invalid PDF upload data: {'file': [ErrorDetail(string='No file was submitted.', code='required')]} (views.py:138)
[2025-08-27 16:18:17,316] WARNING [django.request]: Bad Request: /api/upload-pdf/ (log.py:253)
[2025-08-27 16:18:17,317] WARNING [django.server]: "POST /api/upload-pdf/ HTTP/1.1" 400 81 (basehttp.py:213)
[2025-08-27 16:21:20,842] INFO [django.server]: "GET /admin/assistant/portfolioitem/6/change/?_changelist_filters=created_at__gte%3D2025-08-20%2B00%253A00%253A00%252B00%253A00%26created_at__lt%3D2025-08-28%2B00%253A00%253A00%252B00%253A00 HTTP/1.1" 200 12729 (basehttp.py:213)
[2025-08-27 16:21:21,406] INFO [django.server]: "GET /admin/jsi18n/ HTTP/1.1" 200 3342 (basehttp.py:213)
[2025-08-27 16:21:26,965] INFO [assistant.models]: Saving PortfolioItem: title=my resume, source_url=media/resume.pdf, id=6 (models.py:70)
[2025-08-27 16:21:27,028] INFO [assistant.models]: Skipping ChromaDB upsert for item 6: content=True, vector_id=item_3757438236587279977 (models.py:123)
[2025-08-27 16:21:27,067] INFO [django.server]: "POST /admin/assistant/portfolioitem/6/change/?_changelist_filters=created_at__gte%3D2025-08-20%2B00%253A00%253A00%252B00%253A00%26created_at__lt%3D2025-08-28%2B00%253A00%253A00%252B00%253A00 HTTP/1.1" 302 0 (basehttp.py:213)
[2025-08-27 16:21:27,447] INFO [django.server]: "GET /admin/assistant/portfolioitem/?created_at__gte=2025-08-20+00%3A00%3A00%2B00%3A00&created_at__lt=2025-08-28+00%3A00%3A00%2B00%3A00 HTTP/1.1" 200 17996 (basehttp.py:213)
[2025-08-27 16:21:27,778] INFO [django.server]: "GET /admin/jsi18n/ HTTP/1.1" 200 3342 (basehttp.py:213)
[2025-08-27 16:26:56,721] INFO [assistant.views]: Processing PDF upload request (views.py:135)
[2025-08-27 16:26:56,721] ERROR [assistant.views]: Invalid PDF upload data: {'file': [ErrorDetail(string='The submitted data was not a file. Check the encoding type on the form.', code='invalid')]} (views.py:138)
[2025-08-27 16:26:56,721] WARNING [django.request]: Bad Request: /api/upload-pdf/ (log.py:253)
[2025-08-27 16:26:56,721] WARNING [django.server]: "POST /api/upload-pdf/ HTTP/1.1" 400 130 (basehttp.py:213)
[2025-08-27 16:34:27,860] INFO [django.utils.autoreload]: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\assistant\views.py changed, reloading. (autoreload.py:265)
[2025-08-27 16:34:44,597] INFO [django.utils.autoreload]: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-27 16:34:56,971] INFO [django.utils.autoreload]: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\assistant\views.py changed, reloading. (autoreload.py:265)
[2025-08-27 16:35:11,926] INFO [django.utils.autoreload]: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-27 16:35:43,716] INFO [assistant.views]: Processing PDF upload request (views.py:127)
[2025-08-27 16:35:43,718] WARNING [django.request]: Unsupported Media Type: /api/upload-pdf/ (log.py:253)
[2025-08-27 16:35:43,718] WARNING [django.server]: "POST /api/upload-pdf/ HTTP/1.1" 415 68 (basehttp.py:213)
[2025-08-27 16:37:07,422] INFO [django.utils.autoreload]: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\rag\settings.py changed, reloading. (autoreload.py:265)
[2025-08-27 16:37:20,943] INFO [django.utils.autoreload]: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-27 16:37:28,701] INFO [assistant.views]: Processing PDF upload request (views.py:127)
[2025-08-27 16:37:28,703] WARNING [django.request]: Unsupported Media Type: /api/upload-pdf/ (log.py:253)
[2025-08-27 16:37:28,704] WARNING [django.server]: "POST /api/upload-pdf/ HTTP/1.1" 415 68 (basehttp.py:213)
[2025-08-27 16:42:03,916] INFO [django.utils.autoreload]: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\assistant\views.py changed, reloading. (autoreload.py:265)
[2025-08-27 16:42:21,050] INFO [django.utils.autoreload]: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-27 16:42:46,124] INFO [assistant.views]: Processing PDF upload request (views.py:127)
[2025-08-27 16:42:46,124] INFO [assistant.views]: Incoming Content-Type: application/json (views.py:128)
[2025-08-27 16:42:46,124] WARNING [django.request]: Unsupported Media Type: /api/upload-pdf/ (log.py:253)
[2025-08-27 16:42:46,124] WARNING [django.server]: "POST /api/upload-pdf/ HTTP/1.1" 415 68 (basehttp.py:213)
[2025-08-27 16:57:32,056] INFO [django.utils.autoreload]: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\assistant\views.py changed, reloading. (autoreload.py:265)
[2025-08-27 16:58:36,585] INFO [django.utils.autoreload]: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-27 16:59:09,807] INFO [assistant.views]: Processing PDF upload request (views.py:127)
[2025-08-27 16:59:09,807] INFO [assistant.views]: Incoming Content-Type: application/json (views.py:128)
[2025-08-27 16:59:09,811] WARNING [django.request]: Unsupported Media Type: /api/upload-pdf/ (log.py:253)
[2025-08-27 16:59:09,812] WARNING [django.server]: "POST /api/upload-pdf/ HTTP/1.1" 415 68 (basehttp.py:213)
[2025-08-27 17:13:46,458] INFO [django.utils.autoreload]: C:\Users\HP\Desktop\rag-based-assistant\backend\rag\assistant\views.py changed, reloading. (autoreload.py:265)
[2025-08-27 17:15:03,663] INFO [django.utils.autoreload]: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-27 17:25:41,265] INFO [assistant.views]: Processing PDF upload request (views.py:126)
[2025-08-27 17:25:41,265] INFO [assistant.views]: Incoming Content-Type: application/json (views.py:127)
[2025-08-27 17:25:41,265] WARNING [django.request]: Unsupported Media Type: /api/upload-pdf/ (log.py:253)
[2025-08-27 17:25:41,265] WARNING [django.server]: "POST /api/upload-pdf/ HTTP/1.1" 415 68 (basehttp.py:213)
[2025-08-28 14:27:41,184] INFO [django.utils.autoreload]: Watching for file changes with StatReloader (autoreload.py:667)
[2025-08-28 14:29:44,906] WARNING [django.request]: Not Found: / (log.py:253)
[2025-08-28 14:29:44,948] WARNING [django.server]: "GET / HTTP/1.1" 404 2301 (basehttp.py:213)
[2025-08-28 14:29:46,761] WARNING [django.request]: Not Found: /favicon.ico (log.py:253)
[2025-08-28 14:29:46,761] WARNING [django.server]: "GET /favicon.ico HTTP/1.1" 404 2352 (basehttp.py:213)
[2025-08-28 14:29:57,481] INFO [django.server]: "GET /admin/ HTTP/1.1" 200 11011 (basehttp.py:213)
[2025-08-28 14:29:57,692] INFO [django.server]: "GET /static/admin/js/theme.js HTTP/1.1" 304 0 (basehttp.py:213)
[2025-08-28 14:29:57,748] INFO [django.server]: "GET /static/admin/js/nav_sidebar.js HTTP/1.1" 304 0 (basehttp.py:213)
[2025-08-28 14:29:58,643] INFO [django.server]: "GET /static/admin/css/nav_sidebar.css HTTP/1.1" 200 2810 (basehttp.py:213)
[2025-08-28 14:29:58,958] INFO [django.server]: "GET /static/admin/css/dark_mode.css HTTP/1.1" 200 2808 (basehttp.py:213)
[2025-08-28 14:29:59,000] INFO [django.server]: "GET /static/admin/css/dashboard.css HTTP/1.1" 200 441 (basehttp.py:213)
[2025-08-28 14:29:59,028] INFO [django.server]: "GET /static/admin/css/responsive.css HTTP/1.1" 200 16565 (basehttp.py:213)
[2025-08-28 14:29:59,046] INFO [django.server]: "GET /static/admin/css/base.css HTTP/1.1" 200 22120 (basehttp.py:213)
[2025-08-28 14:29:59,160] INFO [django.server]: "GET /static/admin/img/icon-changelink.svg HTTP/1.1" 200 380 (basehttp.py:213)
[2025-08-28 14:29:59,235] INFO [django.server]: "GET /static/admin/img/icon-addlink.svg HTTP/1.1" 200 331 (basehttp.py:213)
[2025-08-28 14:30:04,321] INFO [django.server]: "GET /admin/assistant/portfolioitem/ HTTP/1.1" 200 15362 (basehttp.py:213)
[2025-08-28 14:30:04,532] INFO [django.server]: "GET /static/admin/img/search.svg HTTP/1.1" 200 458 (basehttp.py:213)
[2025-08-28 14:30:04,603] INFO [django.server]: "GET /static/admin/css/changelists.css HTTP/1.1" 304 0 (basehttp.py:213)
[2025-08-28 14:30:04,623] INFO [django.server]: "GET /static/admin/js/jquery.init.js HTTP/1.1" 304 0 (basehttp.py:213)
[2025-08-28 14:30:04,623] INFO [django.server]: "GET /static/admin/js/core.js HTTP/1.1" 304 0 (basehttp.py:213)
[2025-08-28 14:30:04,635] INFO [django.server]: "GET /static/admin/js/vendor/jquery/jquery.js HTTP/1.1" 304 0 (basehttp.py:213)
[2025-08-28 14:30:04,636] INFO [django.server]: "GET /static/admin/js/admin/RelatedObjectLookups.js HTTP/1.1" 304 0 (basehttp.py:213)
[2025-08-28 14:30:04,637] INFO [django.server]: "GET /static/admin/js/urlify.js HTTP/1.1" 304 0 (basehttp.py:213)
[2025-08-28 14:30:04,643] INFO [django.server]: "GET /static/admin/js/actions.js HTTP/1.1" 304 0 (basehttp.py:213)
[2025-08-28 14:30:04,643] INFO [django.server]: "GET /admin/jsi18n/ HTTP/1.1" 200 3342 (basehttp.py:213)
[2025-08-28 14:30:04,644] INFO [django.server]: "GET /static/admin/js/prepopulate.js HTTP/1.1" 304 0 (basehttp.py:213)
[2025-08-28 14:30:04,675] INFO [django.server]: "GET /static/admin/js/vendor/xregexp/xregexp.js HTTP/1.1" 304 0 (basehttp.py:213)
[2025-08-28 14:30:04,790] INFO [django.server]: "GET /static/admin/js/filters.js HTTP/1.1" 304 0 (basehttp.py:213)
[2025-08-28 14:30:04,951] INFO [django.server]: "GET /static/admin/img/icon-viewlink.svg HTTP/1.1" 200 581 (basehttp.py:213)
[2025-08-28 14:30:04,957] INFO [django.server]: "GET /static/admin/img/tooltag-add.svg HTTP/1.1" 200 331 (basehttp.py:213)
[2025-08-28 14:30:09,630] INFO [django.server]: "GET /admin/assistant/portfolioitem/?source_type__exact=social_media HTTP/1.1" 200 14575 (basehttp.py:213)
[2025-08-28 14:30:09,792] INFO [django.server]: "GET /admin/jsi18n/ HTTP/1.1" 200 3342 (basehttp.py:213)
[2025-08-28 14:30:14,346] INFO [django.server]: "GET /admin/assistant/portfolioitem/?source_type__exact=website HTTP/1.1" 200 13166 (basehttp.py:213)
[2025-08-28 14:30:14,396] INFO [django.server]: "GET /admin/jsi18n/ HTTP/1.1" 200 3342 (basehttp.py:213)
[2025-08-28 14:30:17,482] INFO [django.server]: "GET /admin/assistant/portfolioitem/?source_type__exact=social_media HTTP/1.1" 200 14575 (basehttp.py:213)
[2025-08-28 14:30:17,550] INFO [django.server]: "GET /admin/jsi18n/ HTTP/1.1" 200 3342 (basehttp.py:213)
[2025-08-28 14:30:28,517] INFO [django.server]: "GET /admin/assistant/portfolioitem/?source_type__exact=pdf HTTP/1.1" 200 13608 (basehttp.py:213)
[2025-08-28 14:30:28,580] INFO [django.server]: "GET /admin/jsi18n/ HTTP/1.1" 200 3342 (basehttp.py:213)
